full_id,osm_id,osm_type,railway,name,xcoord,ycoord
n611729410,"611729410",node,tram_stop,Opstelspoor Carnisselande,4.500635,51.8440059
n611729445,"611729445",node,tram_stop,Vrijenburgerbos,4.498043,51.8691879
n611729447,"611729447",node,tram_stop,Vrijenburgerbos,4.4978269,51.8691653
n611729509,"611729509",node,tram_stop,Randweg,4.5098201,51.8934979
n611729510,"611729510",node,tram_stop,Sandelingplein,4.5076106,51.8892485
n611729514,"611729514",node,tram_stop,Breeplein,4.5136193,51.8908627
n611731681,"611731681",node,tram_stop,Larikslaan,4.4718994,51.9615745
n611779251,"611779251",node,tram_stop,Maashaven,4.4938013,51.8969506
n611779262,"611779262",node,tram_stop,Molenvliet,4.5218366,51.8775857
n611779269,"611779269",node,tram_stop,Smeetslandsedijk,4.5212049,51.8822987
n611779320,"611779320",node,tram_stop,Kerstendijk,4.5442278,51.881559
n611779328,"611779328",node,tram_stop,Bredenoord,4.5523623,51.8834726
n611782053,"611782053",node,tram_stop,Beukendaal,4.520994,51.8873943
n611782161,"611782161",node,tram_stop,Kreekhuizenlaan,4.5392195,51.8821052
n613090620,"613090620",node,tram_stop,Diensthalte,5.9075431,52.0084996
n613090633,"613090633",node,tram_stop,Landgoed,5.912803,52.0086802
n613090650,"613090650",node,tram_stop,Entree,5.9074663,52.0101206
n613090688,"613090688",node,tram_stop,Erven,5.9089048,52.0120834
n613090729,"613090729",node,tram_stop,Lint - Tuinen,5.9145699,52.0099989
n613090742,"613090742",node,tram_stop,Platteland,5.9140919,52.0116118
n613090743,"613090743",node,tram_stop,Dorp,5.9117079,52.0120402
n627947021,"627947021",node,tram_stop,Scholekstersingel,4.3765181,52.044394
n632448218,"632448218",node,tram_stop,Centraal Station/Schedeldoekshaven,4.3239561,52.0793868
n632756943,"632756943",node,tram_stop,Kalvermarkt-Stadhuis,4.3160599,52.0779531
n653575708,"653575708",node,tram_stop,Station Lombardijen,4.5334464,51.8807964
n653575743,"653575743",node,tram_stop,Akkeroord,4.5573039,51.8847936
n666333618,"666333618",node,tram_stop,Vredespaleis,4.2985728,52.0872574
n666968958,"666968958",node,tram_stop,Leuvehaven,4.4820371,51.9131507
n666968960,"666968960",node,tram_stop,Vasteland,4.4784777,51.9117762
n666968962,"666968962",node,tram_stop,Museumpark,4.4750876,51.9149788
n666972237,"666972237",node,tram_stop,Eendrachtsplein,4.4731753,51.9167824
n668590643,"668590643",node,tram_stop,'s-Gravenwetering,4.5259299,51.9225612
n668640472,"668640472",node,tram_stop,Bergpolderplein,4.4758125,51.9452964
n668646314,"668646314",node,tram_stop,Kievitslaan,4.4718275,51.9097421
n668646490,"668646490",node,tram_stop,Pieter de Hoochweg,4.4601174,51.90536
n668647492,"668647492",node,tram_stop,Oostkousdijk,4.4537987,51.9037255
n668649814,"668649814",node,tram_stop,Schiemond,4.4469092,51.9042413
n668716081,"668716081",node,tram_stop,Van Duylstraat,4.4424534,51.9105588
n668725829,"668725829",node,tram_stop,Heemraadsplein,4.455858,51.9124239
n668727069,"668727069",node,tram_stop,'s-Gravendijkwal,4.4640692,51.9138728
n668727070,"668727070",node,tram_stop,Claes de Vrieselaan,4.4604206,51.9132503
n668727692,"668727692",node,tram_stop,Bloemkwekersstraat,4.4691265,51.9161943
n668733215,"668733215",node,tram_stop,Noordsingel,4.4803541,51.9297125
n668747534,"668747534",node,tram_stop,De Montignyplein,4.5009191,51.9580073
n668984215,"668984215",node,tram_stop,Het Witte Dorp,4.4238633,51.9135148
n671198273,"671198273",node,tram_stop,Hogenbanweg,4.4181397,51.9138707
n671198275,"671198275",node,tram_stop,Broersvest,4.4023608,51.9184511
n671199618,"671199618",node,tram_stop,Station Nieuwland,4.3812616,51.9239229
n671200291,"671200291",node,tram_stop,Hof van Spaland,4.3747854,51.9344695
n671202928,"671202928",node,tram_stop,Schubertplein,4.3673105,51.9374853
n671202935,"671202935",node,tram_stop,Parijslaan,4.358875,51.9349603
n671202948,"671202948",node,tram_stop,Over de Dammen,4.3533645,51.9336518
n671202978,"671202978",node,tram_stop,Holysingel,4.3421259,51.9302825
n671233595,"671233595",node,tram_stop,Noorderhelling,4.5324029,51.8944748
n671235281,"671235281",node,tram_stop,Dwarsdijk,4.5390573,51.8931991
n671235564,"671235564",node,tram_stop,Adriaan Volkerlaan,4.5461547,51.8920092
n671235844,"671235844",node,tram_stop,Prinsenplein,4.5520636,51.8905274
n671242312,"671242312",node,tram_stop,Croystraat,4.5687379,51.8884413
n671242314,"671242314",node,tram_stop,Oude Watering,4.5702379,51.8929821
n671242316,"671242316",node,tram_stop,Schinnenbaan,4.5673262,51.8950565
n671242765,"671242765",node,tram_stop,Beverwaardseweg,4.5684547,51.8981722
n671243621,"671243621",node,tram_stop,Limbrichthoek,4.5737701,51.8981858
n671248288,"671248288",node,tram_stop,Kreekhuizenlaan,4.53935,51.8824227
n671280556,"671280556",node,tram_stop,Breeplein,4.5148383,51.8902264
n671281481,"671281481",node,tram_stop,Beijerlandselaan,4.5109143,51.8970901
n671435841,"671435841",node,tram_stop,Sandelingplein,4.5076443,51.8894026
n671435847,"671435847",node,tram_stop,Groene Hilledijk,4.5049545,51.8832969
n671435852,"671435852",node,tram_stop,Paasweide,4.5078854,51.8785396
n671438152,"671438152",node,tram_stop,Vrijenburg,4.5024687,51.8602443
n671438163,"671438163",node,tram_stop,Langenhorst,4.4954972,51.8740124
n671438530,"671438530",node,tram_stop,Meerwede,4.5015239,51.8542802
n671444547,"671444547",node,tram_stop,Middeldijkerplein,4.5009553,51.8483256
n671444549,"671444549",node,tram_stop,Waterkant,4.5006504,51.8451419
n671446518,"671446518",node,tram_stop,Hillevliet,4.5064439,51.8950786
n671446520,"671446520",node,tram_stop,Putsebocht,4.5022353,51.8974882
n671446521,"671446521",node,tram_stop,Maashaven,4.4938809,51.8969981
n671449162,"671449162",node,tram_stop,Brielselaan,4.483956,51.8943752
n671449163,"671449163",node,tram_stop,Pleinweg,4.4782374,51.8913266
n671449169,"671449169",node,tram_stop,Frans Bekkerstraat,4.4691894,51.8907242
n671451012,"671451012",node,tram_stop,Kromme Zandweg,4.4647463,51.8829909
n695213988,"695213988",node,tram_stop,Kruislaan,4.9398853,52.3479273
n701437312,"701437312",node,tram_stop,Leidschenveen Centrum,4.3998634,52.0645047
n702260759,"702260759",node,tram_stop,Bos en Lommerplein,4.8464234,52.3771934
n702260888,"702260888",node,tram_stop,Johan Huizingalaan,4.8275024,52.3491038
n702260913,"702260913",node,tram_stop,Bos en Lommerplein,4.8449335,52.3777823
n702261011,"702261011",node,tram_stop,Johan Huizingalaan,4.8274406,52.349218
n714291689,"714291689",node,tram_stop,Jonckbloetplein,4.3220654,52.0586771
n717425807,"717425807",node,tram_stop,Steenwijklaan,4.2766573,52.0419097
n717425810,"717425810",node,tram_stop,Steenwijklaan,4.2776746,52.0413696
n721160479,"721160479",node,tram_stop,Burgemeester Fockstraat,4.8312794,52.3798913
n721160483,"721160483",node,tram_stop,Burgemeester de Vlugtlaan,4.8382938,52.3787581
n721160531,"721160531",node,tram_stop,Plein '40-'45,4.8211591,52.3808373
n721160537,"721160537",node,tram_stop,Burgemeester de Vlugtlaan,4.8372054,52.378963
n721160612,"721160612",node,tram_stop,Rozengracht,4.8758665,52.3726552
n721160625,"721160625",node,tram_stop,Marnixstraat,4.8763385,52.3723364
n721160643,"721160643",node,tram_stop,Plein '40-'45,4.8225241,52.3812253
n721160690,"721160690",node,tram_stop,Elandsgracht,4.8784804,52.3681689
n721160706,"721160706",node,tram_stop,Burgemeester Eliasstraat,4.8258104,52.38075
n721160782,"721160782",node,tram_stop,Elandsgracht,4.8768971,52.368541
n721160810,"721160810",node,tram_stop,Burgemeester Eliasstraat,4.8275036,52.3804505
n721160815,"721160815",node,tram_stop,Burgemeester Fockstraat,4.8332396,52.3795507
n724099181,"724099181",node,tram_stop,VUmc Hoofdingang,4.8600614,52.3351977
n724099197,"724099197",node,tram_stop,VUmc Hoofdingang,4.8611177,52.3351485
n724232573,"724232573",node,tram_stop,Westermarkt,4.8837739,52.3740565
n724232633,"724232633",node,tram_stop,Concertgebouw,4.8791804,52.3559245
n724232636,"724232636",node,tram_stop,Concertgebouw,4.8798,52.3564107
n724232674,"724232674",node,tram_stop,Olympisch Stadion,4.8569523,52.3438468
n724232677,"724232677",node,tram_stop,Westermarkt,4.8843359,52.3740143
n724344100,"724344100",node,tram_stop,Zeilstraat,4.8567453,52.351218
n724345008,"724345008",node,tram_stop,Amstelveenseweg,4.8569254,52.3516105
n724345194,"724345194",node,tram_stop,Emmastraat,4.870169,52.3531926
n724345254,"724345254",node,tram_stop,Amstelveenseweg,4.8560802,52.3513581
n724345268,"724345268",node,tram_stop,Amstelveenseweg,4.8564723,52.3517583
n726817226,"726817226",node,tram_stop,Nieuwezijds Kolk,4.8934715,52.3761313
n726817850,"726817850",node,tram_stop,Nieuwezijds Kolk,4.8930014,52.3758615
n732291758,"732291758",node,tram_stop,Kastelenring,4.3956366,52.0980439
n732292087,"732292087",node,tram_stop,Burgemeester Kolfschotenlaan,4.3885313,52.0944912
n764161962,"764161962",node,tram_stop,Heemstedestraat,4.8337504,52.3515095
n795542606,"795542606",node,tram_stop,Kattenburgerstraat,4.9220599,52.3760656
n795542860,"795542860",node,tram_stop,Zuiderzeeweg,4.9616961,52.3720001
n805087247,"805087247",node,tram_stop,Laan van Vlaanderen,4.816387,52.3464822
n842401418,"842401418",node,tram_stop,Clinckhoeff,5.0480352,52.0264071
n842401425,"842401425",node,tram_stop,Eiteren,5.0362061,52.0254863
n881345030,"881345030",node,tram_stop,Hoekenes,4.8018434,52.3524319
n943590584,"943590584",node,tram_stop,Plaza di Museo,-70.0382559,12.5206683
n946115492,"946115492",node,tram_stop,Vierambachtsstraat,4.4536529,51.917092
n1028563026,"1028563026",node,tram_stop,Lijnbaan,4.4765097,51.9195926
n1028861752,"1028861752",node,tram_stop,Tiendplein,4.4645599,51.9192916
n1028898360,"1028898360",node,tram_stop,Claes de Vrieselaan,4.4590368,51.9142691
n1031523864,"1031523864",node,tram_stop,Heemraadsplein,4.4534703,51.9135794
n1081322915,"1081322915",node,tram_stop,Derkinderenstraat,4.8397482,52.3579573
n1101710079,"1101710079",node,tram_stop,Victorieplein,4.9056743,52.3463657
n1101710093,"1101710093",node,tram_stop,Victorieplein,4.905072,52.3467733
n1106371806,"1106371806",node,tram_stop,Markenseplein,4.252378,52.0877443
n1196125881,"1196125881",node,tram_stop,Zaagmolenbrug,4.4877652,51.9327348
n1258536183,"1258536183",node,tram_stop,Strandweg,4.2704451,52.1064492
n1262086564,"1262086564",node,tram_stop,Camperstraat,4.9134821,52.358335
n1264206671,"1264206671",node,tram_stop,Strandweg,4.2704824,52.1064216
n1322464438,"1322464438",node,tram_stop,Delfshaven,4.4465496,51.9099239
n1343410025,"1343410025",node,tram_stop,Vredespaleis,4.2981902,52.0873155
n1344765802,"1344765802",node,tram_stop,Hoge Veld,4.2860961,52.0312855
n1344765817,"1344765817",node,tram_stop,Hoge Veld,4.2858718,52.0316545
n1345213266,"1345213266",node,tram_stop,Groot Hertoginnelaan,4.2826928,52.0856128
n1345213347,"1345213347",node,tram_stop,Kunstmuseum,4.2795696,52.089032
n1345213359,"1345213359",node,tram_stop,Kunstmuseum,4.2797031,52.0886849
n1347337249,"1347337249",node,tram_stop,Patentlaan,4.3378695,52.0409164
n1347992628,"1347992628",node,tram_stop,Station Rijswijk,4.3224515,52.0375693
n1351089483,"1351089483",node,tram_stop,Marco Polostraat,4.8551084,52.3708621
n1351702715,"1351702715",node,tram_stop,Herenstraat,4.338183,52.05641
n1351702716,"1351702716",node,tram_stop,Hoornbrug,4.3407899,52.0536884
n1351702719,"1351702719",node,tram_stop,Laan van Ypenburg,4.361634,52.0440952
n1351702720,"1351702720",node,tram_stop,Laan van Ypenburg,4.3602894,52.0448429
n1351702721,"1351702721",node,tram_stop,Plesmanlaan,4.3675662,52.041019
n1351702834,"1351702834",node,tram_stop,Hoornbrug,4.3405629,52.0539809
n1352868483,"1352868483",node,tram_stop,Leyenburg,4.2664759,52.0565746
n1363586201,"1363586201",node,tram_stop,De Hoven Passage,4.3547786,51.9988452
n1363586202,"1363586202",node,tram_stop,De Hoven Passage,4.3547074,51.9993176
n1365661673,"1365661673",node,tram_stop,Keizerstraat,4.2768013,52.1039525
n1367047226,"1367047226",node,tram_stop,Scheveningseslag/Beelden aan Zee,4.2806154,52.1110394
n1367047227,"1367047227",node,tram_stop,Scheveningseslag/Beelden aan Zee,4.2809744,52.1112278
n1369267267,"1369267267",node,tram_stop,Bruijnings Ingenhoeslaan,4.3501899,52.0779363
n1369267268,"1369267268",node,tram_stop,Bruijnings Ingenhoeslaan,4.3494227,52.0781549
n1369267269,"1369267269",node,tram_stop,Station Laan van N.O.I.,4.345272,52.0791546
n1369267270,"1369267270",node,tram_stop,Station Laan van N.O.I.,4.3449586,52.0794994
n1407691267,"1407691267",node,tram_stop,Zwarte Pad,4.2883045,52.1166097
n1425407536,"1425407536",node,tram_stop,Javastraat,4.3036656,52.0873472
n1425407547,"1425407547",node,tram_stop,Mauritskade,4.3061857,52.0849659
n1426819482,"1426819482",node,tram_stop,Haagse Markt,4.2978365,52.0665102
n1426819485,"1426819485",node,tram_stop,Haagse Markt,4.2979216,52.0670229
n1432266784,"1432266784",node,tram_stop,HMC Westeinde,4.2997219,52.0725627
n1432266839,"1432266839",node,tram_stop,Oostinje,4.3392222,52.0839953
n1435904271,"1435904271",node,tram_stop,Van Vredenburchweg,4.3278374,52.0517638
n1435904318,"1435904318",node,tram_stop,Lorentzplein,4.3264643,52.0614707
n1435904351,"1435904351",node,tram_stop,Laakkade,4.3265215,52.0656112
n1435904436,"1435904436",node,tram_stop,Rijswijkseplein,4.323378,52.0724204
n1436421350,"1436421350",node,tram_stop,Station Ypenburg,4.38849,52.0550707
n1436693423,"1436693423",node,tram_stop,Klaverveld,4.4052413,52.069021
n1436693425,"1436693425",node,tram_stop,Lanen,4.3947618,52.0603096
n1436693432,"1436693432",node,tram_stop,Lanen,4.3953299,52.0607206
n1436693439,"1436693439",node,tram_stop,Leidschenveen Centrum,4.4005675,52.0649832
n1461126216,"1461126216",node,tram_stop,Station Noord,4.4810762,51.9425562
n1485171402,"1485171402",node,tram_stop,Loosduinse Hoofdstraat,4.2390347,52.0538814
n1491878698,"1491878698",node,tram_stop,De Boelelaan/VU,4.8659833,52.3352308
n1505558224,"1505558224",node,tram_stop,Laakkade,4.325361,52.0641103
n1505751501,"1505751501",node,tram_stop,Duinstraat,4.2740346,52.1015321
n1506383167,"1506383167",node,tram_stop,Haagse Markt,4.298176,52.066099
n1506383168,"1506383168",node,tram_stop,Hoefkade,4.3012563,52.0628991
n1506383176,"1506383176",node,tram_stop,Laan van Meerdervoort,4.284057,52.0805805
n1506383179,"1506383179",node,tram_stop,Loosduinseweg,4.2915033,52.0734275
n1506383181,"1506383181",node,tram_stop,Statenlaan,4.2710618,52.0959506
n1506383183,"1506383183",node,tram_stop,Statenlaan,4.2714557,52.0963696
n1506383184,"1506383184",node,tram_stop,Weimarstraat,4.2868353,52.0786183
n1506383187,"1506383187",node,tram_stop,Weimarstraat,4.2864215,52.0788666
n1506383191,"1506383191",node,tram_stop,Wouwermanstraat,4.308388,52.0614605
n1508440698,"1508440698",node,tram_stop,Mauritskade,4.3061588,52.0849229
n1508780482,"1508780482",node,tram_stop,Adriaan Goekooplaan,4.2900619,52.0929734
n1509179716,"1509179716",node,tram_stop,Duinstraat,4.2788927,52.1019928
n1509622193,"1509622193",node,tram_stop,Kurhaus,4.2836133,52.1130462
n1509776548,"1509776548",node,tram_stop,Martinus Nijhofflaan,4.3497483,51.9962983
n1509776549,"1509776549",node,tram_stop,Martinus Nijhofflaan,4.350857,51.9964653
n1509776550,"1509776550",node,tram_stop,Bikolaan,4.3419027,51.9805722
n1509776552,"1509776552",node,tram_stop,Bikolaan,4.3416786,51.9812493
n1509776554,"1509776554",node,tram_stop,Abtswoudsepark,4.3502978,51.980743
n1509776555,"1509776555",node,tram_stop,Diepenbrockstraat,4.3444738,51.9950276
n1509776558,"1509776558",node,tram_stop,Diepenbrockstraat,4.3444387,51.9951163
n1509776574,"1509776574",node,tram_stop,Sadatweg,4.3434242,51.9844583
n1509776575,"1509776575",node,tram_stop,Van der Slootsingel,4.3444555,51.9896327
n1509776576,"1509776576",node,tram_stop,Van der Slootsingel,4.3445047,51.9903768
n1510299136,"1510299136",node,tram_stop,Centrum,4.3146787,52.0777587
n1510612563,"1510612563",node,tram_stop,Bierkade,4.3194732,52.075234
n1511997050,"1511997050",node,tram_stop,Rijswijkseplein,4.3234166,52.0724491
n1513299757,"1513299757",node,tram_stop,Broeksloot,4.3332398,52.0597541
n1513299859,"1513299859",node,tram_stop,Leeghwaterplein,4.3213925,52.0663905
n1513299977,"1513299977",node,tram_stop,Oudemansstraat,4.3253325,52.0626822
n1514589619,"1514589619",node,tram_stop,Broeksloot,4.3356323,52.0591323
n1514600664,"1514600664",node,tram_stop,Van Musschenbroekstraat,4.3302874,52.0646882
n1514600680,"1514600680",node,tram_stop,Van Musschenbroekstraat,4.3296831,52.0656293
n1515893526,"1515893526",node,tram_stop,Broekpolder,4.345306,52.0495249
n1515924673,"1515924673",node,tram_stop,'s-Gravenmade,4.3442423,52.0446475
n1516723507,"1516723507",node,tram_stop,Abtswoudsepark,4.349782,51.9806967
n1517005114,"1517005114",node,tram_stop,Sadatweg,4.3438408,51.9844904
n1517783972,"1517783972",node,tram_stop,Vuurbaakstraat,4.2709557,52.1041835
n1518647658,"1518647658",node,tram_stop,Strandweg,4.2712642,52.1060978
n1520313434,"1520313434",node,tram_stop,Duinstraat,4.2735667,52.1016947
n1521195790,"1521195790",node,tram_stop,Doornstraat,4.2737272,52.0981315
n1521195811,"1521195811",node,tram_stop,Doornstraat,4.2740813,52.0983444
n1521621820,"1521621820",node,tram_stop,Houtrust,4.2736667,52.0857905
n1522147645,"1522147645",node,tram_stop,Laan van Meerdervoort,4.2844256,52.0803152
n1523390707,"1523390707",node,tram_stop,Conradkade,4.2825782,52.0805097
n1523786995,"1523786995",node,tram_stop,Monstersestraat,4.2923094,52.0729517
n1524542667,"1524542667",node,tram_stop,Haagse Markt,4.2981044,52.0671143
n1525312722,"1525312722",node,tram_stop,Hoefkade,4.3007126,52.0634775
n1525434228,"1525434228",node,tram_stop,Wouwermanstraat,4.3085383,52.0611446
n1525434237,"1525434237",node,tram_stop,Wouwermanstraat,4.3093623,52.061533
n1525434249,"1525434249",node,tram_stop,Wouwermanstraat,4.3093052,52.0616085
n1526161797,"1526161797",node,tram_stop,Willem de Zwijgerlaan,4.2711507,52.0911751
n1526377112,"1526377112",node,tram_stop,Dorpskade,4.2895721,52.0172443
n1527048926,"1527048926",node,tram_stop,Leggelostraat,4.2760946,52.0445289
n1527111402,"1527111402",node,tram_stop,Loevesteinlaan,4.2835545,52.0485192
n1527188511,"1527188511",node,tram_stop,Hardenbroekstraat,4.2906541,52.0452877
n1527188525,"1527188525",node,tram_stop,Betje Wolffstraat,4.2938506,52.0470291
n1528088039,"1528088039",node,tram_stop,Heeswijkplein,4.3034075,52.0521291
n1528126129,"1528126129",node,tram_stop,Station Moerwijk,4.307504,52.0545836
n1528953520,"1528953520",node,tram_stop,Buitenhof,4.310764,52.0804599
n1528953524,"1528953524",node,tram_stop,Centraal Station,4.3233585,52.0805206
n1528953537,"1528953537",node,tram_stop,Centraal Station,4.3229596,52.0809619
n1528953554,"1528953554",node,tram_stop,Centraal Station,4.3229986,52.0809799
n1528953573,"1528953573",node,tram_stop,Korte Voorhout,4.3163872,52.0827697
n1528953782,"1528953782",node,tram_stop,Centraal Station/Schedeldoekshaven,4.3233077,52.0791796
n1529465105,"1529465105",node,tram_stop,Admiraal Helfrichsingel,4.3178129,52.0322497
n1529465128,"1529465128",node,tram_stop,Aletta Jacobsstraat,4.3120022,52.024592
n1529465149,"1529465149",node,tram_stop,Eikelenburg,4.3065011,52.0226998
n1529465154,"1529465154",node,tram_stop,Generaal Spoorlaan,4.3309189,52.04814
n1529465157,"1529465157",node,tram_stop,Volmerlaan,4.3295258,52.037243
n1529465163,"1529465163",node,tram_stop,Weidedreef,4.3190504,52.0282238
n1529666348,"1529666348",node,tram_stop,Rijswijkseplein,4.3244415,52.0731828
n1530270946,"1530270946",node,tram_stop,Van Speijkstraat,4.2883565,52.0812408
n1532790053,"1532790053",node,tram_stop,Paul Krugerplein,4.2900829,52.0686169
n1532790090,"1532790090",node,tram_stop,Paul Krugerplein,4.2897144,52.0687446
n1532790133,"1532790133",node,tram_stop,Paul Krugerplein,4.2894155,52.0689046
n1533318132,"1533318132",node,tram_stop,De la Reyweg,4.2861991,52.0711509
n1533318147,"1533318147",node,tram_stop,Loosduinseweg,4.284675,52.0710708
n1534218534,"1534218534",node,tram_stop,De Clercqstraat,4.8705518,52.3712485
n1534245598,"1534245598",node,tram_stop,Fahrenheitstraat,4.2705883,52.0764111
n1534245739,"1534245739",node,tram_stop,Fahrenheitstraat,4.2719513,52.0765158
n1534369996,"1534369996",node,tram_stop,Weimarstraat,4.2799292,52.0756686
n1534413044,"1534413044",node,tram_stop,Cartesiusstraat,4.2813856,52.0739405
n1534413100,"1534413100",node,tram_stop,Goudenregenstraat,4.2666246,52.0749415
n1534674536,"1534674536",node,tram_stop,Azaleastraat,4.261403,52.0731299
n1535157997,"1535157997",node,tram_stop,Gravenstraat,4.3087497,52.0778192
n1535410311,"1535410311",node,tram_stop,Goudenregenplein,4.2640442,52.0764806
n1535410320,"1535410320",node,tram_stop,Goudenregenplein,4.2638445,52.0766127
n1535410331,"1535410331",node,tram_stop,Tholensestraat,4.2559058,52.0861298
n1538340360,"1538340360",node,tram_stop,Brouwersgracht,4.3058819,52.072999
n1538340403,"1538340403",node,tram_stop,Brouwersgracht,4.3045821,52.0738707
n1538340418,"1538340418",node,tram_stop,Brouwersgracht,4.3052843,52.0737176
n1538340447,"1538340447",node,tram_stop,Om en Bij,4.3072536,52.0703155
n1538340498,"1538340498",node,tram_stop,Om en Bij,4.306937,52.0702435
n1538404155,"1538404155",node,tram_stop,Vaillantlaan,4.3025135,52.0687435
n1538404173,"1538404173",node,tram_stop,Vaillantlaan,4.302921,52.0688533
n1538862655,"1538862655",node,tram_stop,Paul Krugerplein,4.2895725,52.0684863
n1539478943,"1539478943",node,tram_stop,Dierenselaan,4.2820387,52.0670074
n1543286549,"1543286549",node,tram_stop,Monnickendamplein,4.2703045,52.0620104
n1543360650,"1543360650",node,tram_stop,Tienhovenselaan,4.2767932,52.0645717
n1544903817,"1544903817",node,tram_stop,Oostinje,4.3381382,52.0837817
n1544903828,"1544903828",node,tram_stop,Ternoot,4.3325096,52.0819915
n1544903842,"1544903842",node,tram_stop,Ternoot,4.3332666,52.0822137
n1546352418,"1546352418",node,tram_stop,Carel Reinierszkade,4.3478829,52.0868561
n1546352420,"1546352420",node,tram_stop,Hofzichtlaan,4.3624968,52.0939
n1546352422,"1546352422",node,tram_stop,Hofzichtlaan,4.3630163,52.0940842
n1546352424,"1546352424",node,tram_stop,Reigersbergenweg,4.3529254,52.0892864
n1546352428,"1546352428",node,tram_stop,Reigersbergenweg,4.3534256,52.0895036
n1546352437,"1546352437",node,tram_stop,Vlamenburg,4.3576514,52.0915805
n1546352446,"1546352446",node,tram_stop,Vlamenburg,4.3579545,52.09176
n1547253829,"1547253829",node,tram_stop,Margarethaland,4.3657977,52.0915694
n1547253881,"1547253881",node,tram_stop,Margarethaland,4.3655946,52.0918001
n1547794098,"1547794098",node,tram_stop,Essesteijn,4.3724135,52.086906
n1547794115,"1547794115",node,tram_stop,Mall of The Netherlands,4.3819039,52.0907767
n1547794128,"1547794128",node,tram_stop,Mall of The Netherlands,4.3822656,52.0908945
n1548540372,"1548540372",node,tram_stop,Monseigneur van Steelaan,4.3544213,52.0769692
n1548540375,"1548540375",node,tram_stop,Monseigneur van Steelaan,4.3538181,52.0771492
n1549366488,"1549366488",node,tram_stop,Prinses Beatrixlaan,4.3600856,52.0791065
n1549366509,"1549366509",node,tram_stop,Prinses Beatrixlaan,4.3603814,52.0792839
n1549366519,"1549366519",node,tram_stop,Voorburg 't Loo,4.3650002,52.0815356
n1549366527,"1549366527",node,tram_stop,Voorburg 't Loo,4.3653841,52.0816769
n1551055610,"1551055610",node,tram_stop,Burgemeester Hovylaan,4.2414721,52.0552551
n1551055642,"1551055642",node,tram_stop,Kapelaan Meereboerweg,4.2383311,52.0504413
n1551976511,"1551976511",node,tram_stop,Buitentuinen,4.245609,52.0565253
n1551976522,"1551976522",node,tram_stop,Kamperfoeliestraat,4.2706466,52.0668271
n1551976529,"1551976529",node,tram_stop,Walnootstraat,4.2553493,52.06063
n1553014206,"1553014206",node,tram_stop,Wolweversgaarde,4.2697872,52.0413299
n1554093456,"1554093456",node,tram_stop,Dynamostraat,4.3056843,52.0584594
n1554527747,"1554527747",node,tram_stop,Circustheater,4.2844195,52.1102778
n1554527755,"1554527755",node,tram_stop,Circustheater,4.2841072,52.110554
n1554527769,"1554527769",node,tram_stop,Kalvermarkt-Stadhuis,4.3167253,52.0781198
n1554527784,"1554527784",node,tram_stop,Nieuwe Duinweg,4.289347,52.1073992
n1554527799,"1554527799",node,tram_stop,Nieuwe Duinweg,4.2889489,52.1075692
n1554527832,"1554527832",node,tram_stop,Wagenaarweg,4.2974148,52.1015611
n1554527842,"1554527842",node,tram_stop,Wagenaarweg,4.2972301,52.1017196
n1554624103,"1554624103",node,tram_stop,Madurodam,4.3015274,52.0986427
n1554624145,"1554624145",node,tram_stop,Madurodam,4.2998292,52.0993505
n1554624231,"1554624231",node,tram_stop,Malieveld,4.3175229,52.0834512
n1554770245,"1554770245",node,tram_stop,Doctor Kuyperstraat,4.3143536,52.0869359
n1554770267,"1554770267",node,tram_stop,Doctor Kuyperstraat,4.3137805,52.0877055
n1554770294,"1554770294",node,tram_stop,Javabrug,4.3123557,52.0893969
n1554770328,"1554770328",node,tram_stop,Javabrug,4.3117295,52.090134
n1554770351,"1554770351",node,tram_stop,Laan Copes van Cattenburch,4.3100655,52.0920839
n1554770371,"1554770371",node,tram_stop,Laan Copes van Cattenburch,4.3094983,52.0928451
n1554770394,"1554770394",node,tram_stop,Riouwstraat,4.3079131,52.0946746
n1554770423,"1554770423",node,tram_stop,Riouwstraat,4.307715,52.0948694
n1557567682,"1557567682",node,tram_stop,Gruttosingel,4.3825802,52.0484304
n1557567706,"1557567706",node,tram_stop,Laan van 's-Gravenmade,4.3527319,52.0480841
n1557567732,"1557567732",node,tram_stop,Laan van 's-Gravenmade,4.3524422,52.048154
n1557567740,"1557567740",node,tram_stop,Plesmanlaan,4.367988,52.0407575
n1557567768,"1557567768",node,tram_stop,Scholekstersingel,4.3772351,52.0448256
n1564865803,"1564865803",node,tram_stop,Anthony Fokkersingel,4.363032,52.0354125
n1564865859,"1564865859",node,tram_stop,Anthony Fokkersingel,4.3637593,52.035851
n1564865992,"1564865992",node,tram_stop,Ypenburg Centrum,4.3685308,52.0390759
n1565108685,"1565108685",node,tram_stop,Klaverveld,4.4055066,52.068778
n1565108886,"1565108886",node,tram_stop,Oude Middenweg,4.4008426,52.0720759
n1565269574,"1565269574",node,tram_stop,Oosteinde,4.3873003,52.078909
n1565269615,"1565269615",node,tram_stop,Oosteinde,4.3866431,52.0794612
n1565511061,"1565511061",node,tram_stop,Weigelia,4.3822974,52.0883981
n1565650359,"1565650359",node,tram_stop,Weidevogellaan,4.3848625,52.0513131
n1565650397,"1565650397",node,tram_stop,Weidevogellaan,4.3847555,52.051596
n1567195382,"1567195382",node,tram_stop,De Savornin Lohmanplein,4.2460852,52.067677
