full_id,osm_id,osm_type,highway,name,xcoord,ycoord
n621793843,"621793843",node,bus_stop,Eindhovenseweg,5.3555081,51.3788596
n621793854,"621793854",node,bus_stop,Veenstraat,5.4222514,51.4117397
n621793856,"621793856",node,bus_stop,Veenstraat,5.4228774,51.4124566
n621793868,"621793868",node,bus_stop,Koningin Julianaweg,5.3934625,51.5026917
n621793877,"621793877",node,bus_stop,Wilhelminabrug,5.4145121,51.5003554
n621793885,"621793885",node,bus_stop,Boschdijk/Steenoven,5.4296044,51.4872612
n621793888,"621793888",node,bus_stop,Suyslaan,5.4590308,51.4644196
n621793890,"621793890",node,bus_stop,Suyslaan,5.4591312,51.4645921
n621793914,"621793914",node,bus_stop,Sportlaan,5.3972713,51.504478
n621793916,"621793916",node,bus_stop,Raadhuisstraat,5.399324,51.5098728
n621907348,"621907348",node,bus_stop,Jorisdal,5.4301838,51.356255
n621907349,"621907349",node,bus_stop,Koolzaadbeemd,5.4277929,51.3605334
n621907351,"621907351",node,bus_stop,Tienendreef,5.4489776,51.3566933
n621907352,"621907352",node,bus_stop,Tienendreef,5.4484766,51.356315
n621907354,"621907354",node,bus_stop,Dommelseweg,5.4550722,51.3490982
n621907355,"621907355",node,bus_stop,Markt,5.4583062,51.3499227
n621907356,"621907356",node,bus_stop,Dijkstraat,5.4517286,51.3520373
n621907358,"621907358",node,bus_stop,Valkenierstraat,5.4642894,51.355394
n621907359,"621907359",node,bus_stop,Valkenierstraat,5.464263,51.3541702
n621907360,"621907360",node,bus_stop,Eindhovenseweg,5.4629511,51.3614741
n621907361,"621907361",node,bus_stop,Eindhovenseweg,5.4637008,51.3627118
n621907362,"621907362",node,bus_stop,Valkenswaardseweg,5.4673337,51.3721757
n621907364,"621907364",node,bus_stop,Maarten Trompstraat,5.4761731,51.3948693
n621907365,"621907365",node,bus_stop,Maarten Trompstraat,5.4767658,51.3956134
n621907366,"621907366",node,bus_stop,Burgemeester Mollaan,5.4795395,51.4011781
n621907367,"621907367",node,bus_stop,Kortonjo,5.4840397,51.4185263
n621907368,"621907368",node,bus_stop,Kortonjo,5.4838547,51.4182609
n621907371,"621907371",node,bus_stop,Boutenslaan,5.4852256,51.423062
n621907372,"621907372",node,bus_stop,Boutenslaan,5.4859515,51.424731
n621907373,"621907373",node,bus_stop,Looiakkerstraat,5.4862755,51.4262856
n621907374,"621907374",node,bus_stop,Looiakkerstraat,5.4869354,51.4281502
n621992315,"621992315",node,bus_stop,Kapelstraat,5.3163819,51.2851499
n621992316,"621992316",node,bus_stop,Molenstraat,5.320568,51.2867826
n621992324,"621992324",node,bus_stop,Sengelbroeksestraat,5.3319791,51.2999678
n621992338,"621992338",node,bus_stop,Churchilllaan,5.3493065,51.3201925
n621992352,"621992352",node,bus_stop,Heijerstraat,5.3874539,51.3278343
n621992358,"621992358",node,bus_stop,Dorpstraat,5.3925674,51.3294197
n621992364,"621992364",node,bus_stop,Bergstraat,5.4349125,51.3493613
n621992366,"621992366",node,bus_stop,Bergstraat,5.4355009,51.3500643
n622089938,"622089938",node,bus_stop,Dokter Rauppstraat,5.3643368,51.3167862
n622089942,"622089942",node,bus_stop,Koningin Julianastraat,5.3682568,51.3192551
n622089944,"622089944",node,bus_stop,Valensplein,5.267252,51.3951883
n622089950,"622089950",node,bus_stop,Hoogeloonseweg,5.2765415,51.4107024
n622089956,"622089956",node,bus_stop,Heuvel,5.3994654,51.334334
n622089960,"622089960",node,bus_stop,Walik,5.382218,51.3635805
n622089963,"622089963",node,bus_stop,Nieuw Waalreseweg,5.4491143,51.3590509
n622089967,"622089967",node,bus_stop,Nieuw Waalreseweg,5.4482089,51.358501
n622089970,"622089970",node,bus_stop,Nieuw Waalreseweg,5.4483411,51.3600003
n622089972,"622089972",node,bus_stop,Hazelaar,5.446226,51.3633528
n622089974,"622089974",node,bus_stop,Hazelaar,5.4460973,51.3642957
n622089975,"622089975",node,bus_stop,Keersopperdreef,5.4137198,51.380255
n622089999,"622089999",node,bus_stop,Onze Lieve Vrouwedijk,5.4377524,51.3954407
n622090005,"622090005",node,bus_stop,Jan Smuldersstraat,5.2929154,51.4205395
n622090010,"622090010",node,bus_stop,Willibrordusstraat,5.3407696,51.4427832
n622090021,"622090021",node,bus_stop,Geenhovensedreef,5.4539479,51.3610123
n622090024,"622090024",node,bus_stop,Merendreef,5.4686901,51.3607982
n622090032,"622090032",node,bus_stop,Merendreef,5.4666648,51.3613946
n622090035,"622090035",node,bus_stop,De Smelen,5.4713711,51.3560064
n622129523,"622129523",node,bus_stop,Sint Barbaraweg,5.5778632,51.2378261
n622129526,"622129526",node,bus_stop,Liedekerkestraat,5.5843494,51.2369137
n622129528,"622129528",node,bus_stop,Sint Josephplein,5.5905592,51.2366452
n622129530,"622129530",node,bus_stop,Vogelsplein,5.5661596,51.2502972
n622129536,"622129536",node,bus_stop,Midbuulweg,5.5718452,51.26248
n622129538,"622129538",node,bus_stop,Nieuwstraat,5.5718617,51.2667558
n622129540,"622129540",node,bus_stop,Deken Van Baarsstraat,5.5768717,51.2741083
n622129552,"622129552",node,bus_stop,Molenheide,5.5895884,51.3079168
n622129554,"622129554",node,bus_stop,Marishof,5.6159911,51.3097093
n622129556,"622129556",node,bus_stop,De Neerlanden,5.6142532,51.3159848
n622129558,"622129558",node,bus_stop,Floraplein,5.4977864,51.4152976
n622129559,"622129559",node,bus_stop,Floraplein,5.4981427,51.4154525
n622129560,"622129560",node,bus_stop,Valkenswaardseweg / A2,5.5438022,51.3500539
n622129561,"622129561",node,bus_stop,Valkenswaardseweg / A2,5.5442682,51.3498973
n622129568,"622129568",node,bus_stop,Kempenweg,5.6534076,51.2407751
n622129574,"622129574",node,bus_stop,Ringbaan West,5.6931046,51.2477171
n622404419,"622404419",node,bus_stop,Centraal Station,5.5290931,51.7648729
n622606491,"622606491",node,bus_stop,Sweelinckplein,5.3174784,51.679675
n622606493,"622606493",node,bus_stop,Chopinstraat/Provinciehuis,5.3227122,51.6791222
n622606495,"622606495",node,bus_stop,Admiraliteitslaan,5.2539041,51.6947003
n622606497,"622606497",node,bus_stop,Churchilllaan,5.2582999,51.6956816
n622606499,"622606499",node,bus_stop,Karel Doormanstraat,5.2523494,51.6963634
n622606500,"622606500",node,bus_stop,Kardinaal de Jongsingel,5.2556619,51.6987569
n622606501,"622606501",node,bus_stop,Evert van Dijkstraat,5.2611648,51.6977798
n622606502,"622606502",node,bus_stop,Kruiskampsingel,5.2596433,51.7011891
n622606503,"622606503",node,bus_stop,Rijzertlaan,5.2678791,51.6941095
n622606505,"622606505",node,bus_stop,Rijzertlaan,5.2683877,51.6948317
n622606507,"622606507",node,bus_stop,Kooikersweg,5.2656104,51.6981059
n622606508,"622606508",node,bus_stop,Helftheuvelpassage,5.2686677,51.6963749
n622606509,"622606509",node,bus_stop,Helftheuvelpassage,5.269343,51.6962636
n622606510,"622606510",node,bus_stop,Boschmeerplein,5.2770837,51.6898648
n622606511,"622606511",node,bus_stop,Boschmeersingel,5.2732979,51.6913747
n622606512,"622606512",node,bus_stop,Christiaan Huygensweg,5.2880255,51.6921932
n622606513,"622606513",node,bus_stop,Christiaan Huygensweg,5.2908587,51.691724
n622606514,"622606514",node,bus_stop,Spinhuiswal,5.3011948,51.6849835
n622606515,"622606515",node,bus_stop,Achter de Boogaard,5.2980441,51.6860672
n622606516,"622606516",node,bus_stop,Vughterstraat,5.3006397,51.686829
n622606517,"622606517",node,bus_stop,Pettelaarseweg,5.3127826,51.6825598
n622606518,"622606518",node,bus_stop,Pettelaarseweg,5.3137097,51.6818951
n622606523,"622606523",node,bus_stop,Graafseweg,5.3187847,51.6923969
n622633802,"622633802",node,bus_stop,Mgr. Diepenstraat,5.3122422,51.6980039
n622633803,"622633803",node,bus_stop,Rompertpassage,5.3131549,51.7112974
n622633804,"622633804",node,bus_stop,Rompertpassage,5.3141902,51.7115111
n622633806,"622633806",node,bus_stop,Aartshertogenlaan,5.3190055,51.6989852
n622633807,"622633807",node,bus_stop,Slagen Zuid,5.3190826,51.7079657
n622633808,"622633808",node,bus_stop,Slagen Zuid,5.3201419,51.708675
n622633809,"622633809",node,bus_stop,Haren Zuid,5.3235285,51.7111101
n622633810,"622633810",node,bus_stop,Haren Zuid,5.3250051,51.7115532
n622633813,"622633813",node,bus_stop,De Harendonkweg,5.3197143,51.7138522
n622633814,"622633814",node,bus_stop,De Harendonkweg,5.3204135,51.7145589
n623002453,"623002453",node,bus_stop,Europaweg 140,6.8806154,52.6635396
n623024872,"623024872",node,bus_stop,Orthenseweg,5.3041103,51.698287
n623024873,"623024873",node,bus_stop,Orthenseweg,5.3038255,51.6987436
n623024874,"623024874",node,bus_stop,Orthen,5.302904,51.7050804
n623024875,"623024875",node,bus_stop,Orthen,5.3027693,51.7058238
n623024876,"623024876",node,bus_stop,Hambakenweg,5.2984092,51.7110418
n623270358,"623270358",node,bus_stop,Hinthamerstraat,5.3129584,51.6883878
n623270370,"623270370",node,bus_stop,Larenweg,5.2950071,51.7223518
n623270372,"623270372",node,bus_stop,Larenweg,5.294693,51.721207
n623270374,"623270374",node,bus_stop,Zwartbroekweg,5.2951406,51.7241452
n623270377,"623270377",node,bus_stop,Zwartbroekweg,5.2954462,51.7239944
n623270387,"623270387",node,bus_stop,van Broeckhovenlaan,5.332811,51.696443
n623270392,"623270392",node,bus_stop,Graafsebaan,5.3601228,51.7032934
n623270394,"623270394",node,bus_stop,Graafsebaan,5.3605478,51.7036258
n623270417,"623270417",node,bus_stop,Maasoever,5.2825645,51.7338534
n623270422,"623270422",node,bus_stop,Lugteren,5.291061,51.7274256
n623270425,"623270425",node,bus_stop,Lugteren,5.2914397,51.7273641
n623270473,"623270473",node,bus_stop,Zustersbosweg,5.365866,51.7249461
n623270477,"623270477",node,bus_stop,Zustersbosweg,5.3655568,51.7247092
n624713287,"624713287",node,bus_stop,Burgemeester van Houtplein,5.1957146,51.6915119
n624713296,"624713296",node,bus_stop,Tunnelweg,5.2062981,51.6952909
n624713325,"624713325",node,bus_stop,Van Leeuwenhoeklaan,5.2118365,51.7019808
n624713346,"624713346",node,bus_stop,Helftheuvelweg,5.2618375,51.6917652
n624713396,"624713396",node,bus_stop,Rietveldenweg,5.2664596,51.7060809
n624713399,"624713399",node,bus_stop,Rietveldenweg,5.2661253,51.7066361
n624713404,"624713404",node,bus_stop,Kasteleinenkampweg,5.2699381,51.7042374
n624713409,"624713409",node,bus_stop,Zandzuigerstraat,5.2727636,51.7023127
n624713413,"624713413",node,bus_stop,Zandzuigerstraat,5.2724611,51.7021803
n624713416,"624713416",node,bus_stop,Kasteleinenkampweg,5.2691852,51.7043854
n624713425,"624713425",node,bus_stop,Regenwulp,5.2597789,51.7231668
n624713429,"624713429",node,bus_stop,Regenwulp,5.2607878,51.722769
n624713432,"624713432",node,bus_stop,De Vutter,5.2632516,51.7156744
n624713441,"624713441",node,bus_stop,Schoolstraat,5.2689353,51.7201662
n624713443,"624713443",node,bus_stop,Schoolstraat,5.2690051,51.7199294
n624713445,"624713445",node,bus_stop,Velderwoude,5.2478793,51.7249056
n624713493,"624713493",node,bus_stop,Ploegweg,5.3321267,51.7086721
n624713503,"624713503",node,bus_stop,Troelstradreef,5.2983336,51.726639
n624778504,"624778504",node,bus_stop,Vughterweg,5.2930638,51.6772567
n624778512,"624778512",node,bus_stop,Koningsweg,5.2933658,51.6858
n624778515,"624778515",node,bus_stop,De Morgen,5.3171517,51.7171542
n624778521,"624778521",node,bus_stop,De Morgen,5.316202,51.718426
n624778525,"624778525",node,bus_stop,Thorbeckeplantsoen,5.2992661,51.7285863
n626524160,"626524160",node,bus_stop,Floresplein,6.5714251,53.2314382
n627055301,"627055301",node,bus_stop,Wolfskamerweg,5.2865856,51.6435345
n627055309,"627055309",node,bus_stop,Wolfskamerweg,5.2863844,51.6453946
n627055313,"627055313",node,bus_stop,Geerstraat,5.2860477,51.649387
n627055314,"627055314",node,bus_stop,Molenstraat,5.2897256,51.6470237
n627055324,"627055324",node,bus_stop,Laagstraat,5.2985169,51.6487997
n627055326,"627055326",node,bus_stop,Vlasmeersestraat,5.2970884,51.6523676
n627055333,"627055333",node,bus_stop,Maurickplein,5.302127,51.6582925
n627055341,"627055341",node,bus_stop,P+R Pettelaarpark,5.335641,51.6780793
n627055344,"627055344",node,bus_stop,Baden Powellstraat,5.3113254,51.6990815
n627055347,"627055347",node,bus_stop,Baden Powellstraat,5.3110848,51.6992644
n627055351,"627055351",node,bus_stop,Orthensehoven,5.3052757,51.7081531
n627055354,"627055354",node,bus_stop,Orthensehoven,5.3054613,51.7087016
n627055356,"627055356",node,bus_stop,Hambakendreef,5.304351,51.7125085
n627055372,"627055372",node,bus_stop,Hambakendreef,5.3045746,51.7124594
n627055383,"627055383",node,bus_stop,De Clockenweerde,5.3090833,51.7147149
n627055390,"627055390",node,bus_stop,P+R De Vliert,5.3224099,51.7003387
n627055392,"627055392",node,bus_stop,De Reit,5.332826,51.7151236
n627055396,"627055396",node,bus_stop,De Reit,5.3338316,51.7150878
n627055417,"627055417",node,bus_stop,Spirealaan,5.3571789,51.7311861
n627823512,"627823512",node,bus_stop,Koopmanstraat,5.6185989,51.6561521
n627823514,"627823514",node,bus_stop,Koopmanstraat,5.6187079,51.6565224
n627823518,"627823518",node,bus_stop,Stadion,5.328691,51.700958
n627823519,"627823519",node,bus_stop,Stadion,5.3288529,51.7011893
n627823520,"627823520",node,bus_stop,Hintham,5.3393119,51.7001904
n627823522,"627823522",node,bus_stop,Hintham,5.3364828,51.7005798
n627823523,"627823523",node,bus_stop,Tweeberg,5.3447373,51.7009791
n627823525,"627823525",node,bus_stop,Tweeberg,5.3469307,51.7011825
n627823535,"627823535",node,bus_stop,Hoogstraat,5.4364054,51.7226752
n627823587,"627823587",node,bus_stop,Palmstraat,5.5980742,51.7337697
n627823591,"627823591",node,bus_stop,Palmstraat,5.6004886,51.7336637
n627823593,"627823593",node,bus_stop,Gagelstraat,5.6170152,51.7348275
n627823595,"627823595",node,bus_stop,Gagelstraat,5.6186184,51.7350524
n627823604,"627823604",node,bus_stop,Kroatenstraat,5.6620695,51.6441818
n627823608,"627823608",node,bus_stop,Kroatenstraat,5.6615077,51.6442312
n627823626,"627823626",node,bus_stop,Molenkuilweg,5.7909772,51.6792756
n627823634,"627823634",node,bus_stop,Schutskooi,5.6341141,51.7382851
n627823654,"627823654",node,bus_stop,Kerk,5.729716,51.7002373
n627823658,"627823658",node,bus_stop,Langenboomseweg,5.7375197,51.6959743
n627823665,"627823665",node,bus_stop,De Heidebloem,5.7577245,51.6866882
n627823670,"627823670",node,bus_stop,Weemhofweg,5.7683382,51.6861696
n627823677,"627823677",node,bus_stop,Schoolstraat,5.7854748,51.6848728
n627823679,"627823679",node,bus_stop,Schoolstraat,5.7853936,51.684664
n627823693,"627823693",node,bus_stop,Molenkuilweg,5.7899309,51.6799395
n627823695,"627823695",node,bus_stop,Hoogveldseweg,5.7807068,51.6915441
n627823697,"627823697",node,bus_stop,Hoogveldseweg,5.7808833,51.6919932
n627823699,"627823699",node,bus_stop,Binckhof,5.7130889,51.7447391
n627823701,"627823701",node,bus_stop,Binckhof,5.7176068,51.7455963
n627823702,"627823702",node,bus_stop,Lage Heide,5.736879,51.7266223
n627823707,"627823707",node,bus_stop,Lage Heide,5.7371045,51.7278311
n627823711,"627823711",node,bus_stop,Beerschemaasweg / Veldweg,5.7454176,51.7409861
n627823713,"627823713",node,bus_stop,Beerschemaasweg / Veldweg,5.7457097,51.7413929
n627823723,"627823723",node,bus_stop,Tijmlaan,5.739657,51.7521153
n627823725,"627823725",node,bus_stop,Tijmlaan,5.7381883,51.7530039
n627823727,"627823727",node,bus_stop,Stoofweg,5.7353442,51.7548708
n627823729,"627823729",node,bus_stop,Estersveld,5.7457411,51.7512631
n627823730,"627823730",node,bus_stop,Estersveld,5.7448581,51.7518988
n627823732,"627823732",node,bus_stop,Prins Willem Alexanderplantsoen,5.746097,51.7487326
n627823734,"627823734",node,bus_stop,Prins Willem Alexanderplantsoen,5.7460353,51.7483946
n627823738,"627823738",node,bus_stop,Sint Hubertseweg,5.8468883,51.6833327
n627823742,"627823742",node,bus_stop,Gemeentehuis,5.8626529,51.6886184
n627823747,"627823747",node,bus_stop,Jan van Cuijkstraat,5.8810968,51.7209403
n627823749,"627823749",node,bus_stop,Jan van Cuijkstraat,5.8813272,51.7210918
n628115057,"628115057",node,bus_stop,Tempellaan,5.4938901,51.4860673
n628115060,"628115060",node,bus_stop,Tempellaan,5.493802,51.486325
n628115064,"628115064",node,bus_stop,Raadhuisplein,5.4928774,51.5102184
n628115078,"628115078",node,bus_stop,Corridor,5.4655338,51.563935
n628115095,"628115095",node,bus_stop,Alfred Nobelstraat,5.4750558,51.5746914
n628115097,"628115097",node,bus_stop,Corridor,5.5189544,51.6001927
n628115099,"628115099",node,bus_stop,Corridor,5.5190001,51.5998175
n628115101,"628115101",node,bus_stop,Biezendijk,5.5269644,51.6053754
n628115103,"628115103",node,bus_stop,Biezendijk,5.5269673,51.6050257
n628115105,"628115105",node,bus_stop,Oprit N265,5.5375755,51.6112612
n628115106,"628115106",node,bus_stop,Oprit N265,5.5397089,51.6110766
n628115107,"628115107",node,bus_stop,Stationsstraat,5.5451705,51.6209055
n628115112,"628115112",node,bus_stop,De Bunders,5.5585219,51.6232004
n628115114,"628115114",node,bus_stop,De Bunders,5.5566733,51.6228389
n628115115,"628115115",node,bus_stop,Voorhei,5.5747326,51.6270053
n628115122,"628115122",node,bus_stop,Pastoor van Haarenstraat,5.5801799,51.6343706
n628115124,"628115124",node,bus_stop,Rondweg,5.5837044,51.6378938
n628115125,"628115125",node,bus_stop,Duifhuizerweg,5.5884741,51.6425808
n628115126,"628115126",node,bus_stop,Burenstraat,5.6065428,51.6532461
n628115127,"628115127",node,bus_stop,Wilhelminastraat,5.6123293,51.6559211
n628115129,"628115129",node,bus_stop,Wilhelminastraat,5.6118467,51.6556462
n628115131,"628115131",node,bus_stop,Ziekenhuis,5.6045847,51.6729172
n628115133,"628115133",node,bus_stop,Ziekenhuis,5.6038374,51.6736996
n628115136,"628115136",node,bus_stop,Nieuwe Hescheweg,5.5332209,51.7516182
n628115138,"628115138",node,bus_stop,Nieuwe Hescheweg,5.5338284,51.7528902
n628115140,"628115140",node,bus_stop,Titus Brandsmalaan,5.53335,51.7556153
n628115142,"628115142",node,bus_stop,Titus Brandsmalaan,5.5331103,51.7567261
n628115144,"628115144",node,bus_stop,Monseigneur van den Boerpark,5.5309658,51.7602323
n628115146,"628115146",node,bus_stop,Monseigneur van den Boerpark,5.5306259,51.7602348
n628115148,"628115148",node,bus_stop,Molenstraat,5.5283214,51.7639925
n628115149,"628115149",node,bus_stop,Molenstraat,5.5288808,51.763806
n628115150,"628115150",node,bus_stop,Raadhuisplein,5.5616876,51.7010423
n628115156,"628115156",node,bus_stop,Udenseweg,5.572474,51.696477
n628115158,"628115158",node,bus_stop,Udenseweg,5.5733263,51.6962326
n628115160,"628115160",node,bus_stop,Noorderbaan,5.5571983,51.7149745
n628115162,"628115162",node,bus_stop,Noorderbaan,5.5572615,51.7151573
n628115163,"628115163",node,bus_stop,Raadhuisplein,5.5615401,51.7010492
n628115167,"628115167",node,bus_stop,Herperduin,5.622472,51.7619757
n628115170,"628115170",node,bus_stop,Kardinaal de Jongstraat,5.5369365,51.7728111
n628115172,"628115172",node,bus_stop,Kardinaal de Jongstraat,5.5371627,51.7726392
n628115174,"628115174",node,bus_stop,Goudplevier,5.547187,51.7700817
n628115175,"628115175",node,bus_stop,Goudplevier,5.5472601,51.7700015
n628115177,"628115177",node,bus_stop,Hagelkruisstraat,5.5405783,51.7727467
n628115179,"628115179",node,bus_stop,Hagelkruisstraat,5.5433729,51.7731271
n628115181,"628115181",node,bus_stop,Osseweg,5.5551655,51.7695477
